Brand,Model,Year of Manufacture,Transmission,Fuel Type,Engine Capacity (cc),Mileage (km),Price Rs.
Datsun,Redi-GO,2016,Manual,Petrol,800,62000,3100000
Suzuki,Maruti,2007,Manual,Petrol,800,90852,1925000
Toyota,Aqua G Softleather,2013,Automatic,Hybrid,1500,165000,7900000
Mercedes-Benz,E 220,2012,Automatic,Diesel,2143,47900,20350000
Suzuki,Alto,2015,Manual,Petrol,800,48000,3925000
Suzuki,Maruti,2004,Manual,Petrol,790,810000,1785000
Nissan,Sunny B310 GL,1982,Manual,Petrol,1300,131245,675000
Hyundai,EON Magna,2016,Manual,Petrol,814,67000,3980000
Toyota,VITZ EDITION 2,2018,Automatic,Petrol,1000,35000,8925000
Nissan,Wingroad,2001,Automatic,Petrol,1500,178000,3600000
Hyundai,Accent,2005,Manual,Petrol,1500,180000,2550000
Toyota,Premio,2017,Automatic,Petrol,1500,59000,16275000
Toyota,Corolla 121,2005,Automatic,Petrol,1500,226000,6275000
Volvo,240 GL,1993,Manual,Diesel,2000,152475,1550000
BYD,Atto 3,2025,Automatic,Electric,100,3000,15750000
Nissan,March AK12,2002,Automatic,Petrol,1300,140000,3700000
Toyota,Aqua,2015,Automatic,Hybrid,1500,100000,9500000
Suzuki,A-star,2010,Automatic,Petrol,1000,112000,4325000
Suzuki,Spacia Custom Turbo,2025,Automatic,Petrol,660,0,11300000
Suzuki,Swift Face-Lift,2015,Manual,Petrol,1200,142000,5175000
Bajaj,Qute,2019,Manual,Petrol,2166,80,1200000
Peugeot,504 GL,1985,Manual,Diesel,1899,56540,590000
Chery,Qq,2012,Manual,Petrol,800,102000,1950000
Suzuki,Maruti EFI,2008,Manual,Petrol,800,78526,2025000
Toyota,Vitz,2016,Automatic,Petrol,990,115900,7775000
Hyundai,Accent,2002,Manual,Petrol,1341,216325,2450000
Toyota,Passo,2007,Automatic,Petrol,1000,150000,4740000
Toyota,Premio G Superior,2018,Automatic,Petrol,1500,89000,19200000
Toyota,KE72 Dx Wagon,1985,Manual,Petrol,1300,148000,1450000
Nissan,March K12,2002,Automatic,Petrol,1000,132000,3675000
Toyota,Camry CV30 Deisel,1991,Manual,Diesel,1970,20000,1990000
Nissan,N16 Sunny,2004,Manual,Petrol,1300,190000,2000000
Honda,Civic,2017,Automatic,Petrol,1000,80000,13250000
Mitsubishi,Lancer,2003,Manual,Petrol,1300,84000,5200000
Suzuki,Swift,2007,Automatic,Petrol,1300,163000,5675000
Toyota,Allion 260,2014,Automatic,Petrol,1490,127900,12300000
Honda,Insight ZE2,2010,Automatic,Hybrid,1300,128000,7375000
Toyota,Vitz,2015,Automatic,Petrol,1000,115000,7750000
Toyota,Ke 74,1987,Manual,Petrol,1500,1234567,1075678
Daihatsu,MOVE,2016,Automatic,Petrol,650,99960,6750000
Toyota,Prius S LED,2013,Automatic,Hybrid,1800,113000,10475000
Toyota,Carina AT 170,1993,Manual,Petrol,1490,214236,1750000
Toyota,CE96,1990,Manual,Diesel,1970,250000,1850000
Mazda,BHALP,1996,Manual,Petrol,1500,283000,3000000
Suzuki,ALTO 800,2015,Manual,Petrol,800,135000,3675000
Toyota,Carina AT150,1985,Manual,Petrol,1452,0,1350000
Suzuki,ALTO K10 Vxi,2011,Manual,Petrol,1000,105000,3225000
Toyota,Vitz,2017,Automatic,Petrol,990,84828,8275000
Toyota,Corolla A E 81,1987,Manual,Diesel,1500,100000,490000
Honda,Grace EX,2014,Automatic,Hybrid,1500,123500,9695000
Toyota,Ce 96,1993,Manual,Diesel,1830,252000,1925000
Toyota,AT 150,1984,Manual,Petrol,1490,170000,975000
Toyota,Axio,2007,Automatic,Petrol,1500,1630000,7675000
Micro,Trend,2011,Manual,Petrol,1000,81000,1890000
Toyota,Passo,2007,Automatic,Petrol,1300,143000,4985000
Toyota,110,1997,Automatic,Diesel,2000,220000,3400000
Honda,Grace,2016,Automatic,Petrol,1500,124000,11200000
Micro,Mx7,2015,Manual,Petrol,1500,140000,3985000
Suzuki,Maruti 800,2011,Manual,Petrol,800,44000,2375000
Micro,Panda,2018,Manual,Petrol,1000,37100,3500000
Nissan,FB15,2000,Automatic,Petrol,1500,175000,4000000
Toyota,110,2000,Manual,Diesel,1500,1525,2950000
Toyota,Aqua,2013,Automatic,Hybrid,1500,110000,8500000
Toyota,Axio X Grade,2007,Automatic,Petrol,1500,168000,7500000
Toyota,Vitz Safety,2017,Automatic,Petrol,1000,70000,8450000
Toyota,Prius Anniversary,2014,Automatic,Petrol,1800,122000,11400000
Toyota,Premio G,2013,Automatic,Petrol,1490,160000,12850000
Suzuki,Swift,2003,Automatic,Petrol,1300,204000,4075000
Toyota,Prius G touring,2014,Automatic,Hybrid,1800,165000,11490000
Honda,Fit Shuttle,2013,Automatic,Petrol,1300,124350,10650000
Toyota,Prius G Grade,2015,Automatic,Hybrid,1800,150000,10990000
Daewoo,Sport Racer GTI,1994,Manual,Petrol,1500,109845,1375000
Nissan,B211,1977,Manual,Petrol,1200,150000,820000
Chevrolet,Cruze GM Model,2002,Automatic,Petrol,1300,172000,3975000
Toyota,Corolla AE110,1997,Automatic,Petrol,1500,300000,4100000
Toyota,Vitz,2016,Automatic,Petrol,1000,75000,8100000
Morris,Minor,1953,Manual,Petrol,850,180000,2250000
Honda,FIT GP5,2013,Automatic,Hybrid,1500,74500,8500000
Mitsubishi,Attrage,2015,Automatic,Petrol,1200,139000,8475000
Suzuki,Spacia Custom,2015,Automatic,Petrol,650,93000,6790000
Toyota,Premio,2014,Automatic,Petrol,1499,80378,12800000
Nissan,B12 Trad Sunny,1989,Manual,Petrol,1300,193000,1580000
Suzuki,Estilo,2010,Manual,Petrol,1000,79000,3625000
Toyota,Axio,2015,Automatic,Hybrid,1500,195000,11500000
Perodua,Axia,2016,Automatic,Petrol,1000,56000,6000000
Micro,Panda,2015,Manual,Petrol,1000,101527,2975000
Toyota,Prius,2011,Automatic,Hybrid,1800,123456,9550000
Nissan,Hb12,1988,Manual,Petrol,1500,111111,1580000
Datsun,Redi-GO,2017,Manual,Petrol,800,37523,2985000
Suzuki,ALTO K10,2015,Manual,Petrol,1000,108000,4250000
Suzuki,Maruti 800,2004,Manual,Petrol,800,114000,1700000
Toyota,Premio,2012,Automatic,Petrol,1500,152,11200000
Toyota,Belta,2008,Automatic,Petrol,1300,169000,6975000
Suzuki,Wagon R,2014,Automatic,Petrol,660,87640,5725000
Mercedes-Benz,C180,2011,Automatic,Petrol,1600,164000,12800000
Toyota,Corolla 110,1997,Automatic,Petrol,1500,182741,4425000
Daihatsu,Mira,2016,Automatic,Petrol,660,88000,5125000
Suzuki,Celerio VXI,2016,Automatic,Petrol,1000,58000,4825000
BMW,520d,2016,Automatic,Diesel,2000,48000,31750000
Suzuki,Celerio Vxi,2015,Automatic,Petrol,1000,72000,4695000
Ford,Telstar,1981,Manual,Petrol,1600,257800,785000
Toyota,Corolla Elephant Back G Touring,1996,Automatic,Diesel,2000,250000,3000000
Honda,FIT GP5,2014,Automatic,Petrol,1490,110000,7950000
Toyota,Prius Alpha ZVW41,2014,Automatic,Hybrid,1800,206000,10800000
Suzuki,Swift,2008,Automatic,Petrol,1490,110125,5500000
Suzuki,Maruti,2012,Manual,Petrol,800,68000,2415000
Nissan,Dayz X Grade,2024,Automatic,Petrol,660,8000,8395000
Fiat,Punto,2008,Automatic,Petrol,1242,131200,2150000
Renault,Kwid,2018,Manual,Petrol,800,108000,3475000
Honda,FIT GP5,2014,Automatic,Hybrid,1490,96400,8590000
Hyundai,NF SONATA MODEL,2008,Automatic,Petrol,2300,103500,5300000
Mercedes-Benz,C200,2019,Automatic,Petrol,1500,80000,25800000
Toyota,Aqua X Urban,2015,Automatic,Hybrid,1500,99000,9300000
Suzuki,Cultus Crescent Japan,1999,Automatic,Petrol,1500,140,3100000
Suzuki,Hustler,2016,Automatic,Petrol,660,125000,6125000
Honda,Fit Gp5 S Grade,2014,Automatic,Hybrid,1500,160000,8495000
Suzuki,Alto Japan,1998,Manual,Petrol,660,192000,2030000
Toyota,Yaris,2008,Manual,Petrol,1300,190000,6250000
Suzuki,Alto,2016,Manual,Petrol,800,146269,3840000
Toyota,Axio G Grade,2016,Automatic,Hybrid,1500,120000,11250000
Toyota,Corolla AE100,2003,Manual,Petrol,1490,145000,3500000
Nissan,Sunny FB15 Super Saloon,1999,Automatic,Petrol,1500,280000,3975000
Mitsubishi,Minica,2000,Automatic,Petrol,660,150000,2775000
Nissan,Sunny FB15,2001,Automatic,Petrol,1300,150000,3500000
Toyota,Vitz,2016,Automatic,Petrol,1000,74000,7825000
Nissan,FB14,1999,Manual,Petrol,1425,1234,3150000
Toyota,Corolla 141,2007,Automatic,Petrol,1590,149000,6900000
Toyota,Aqua G,2014,Automatic,Hybrid,1500,175000,8500000
Suzuki,Wagon R Stingray Safety,2018,Automatic,Hybrid,660,50000,7450000
Suzuki,Maruti,2005,Manual,Petrol,800,80000,1790000
Nissan,FB14 Ex Saloon,1998,Automatic,Diesel,2000,125000,2750000
Nissan,FB13 25th Anniversary Super Saloon,1992,Manual,Petrol,1500,1875000,2575000
Toyota,Vitz Safety Edition,2017,Automatic,Petrol,1000,90000,8350000
Toyota,121 LX Limited,2006,Automatic,Petrol,1500,150000,7150000
Honda,FIT GP1,2011,Automatic,Hybrid,1300,101539,7150000
Nissan,Sunny,1985,Automatic,Diesel,2000,200000,2000000
Toyota,Corolla CE110,1996,Automatic,Diesel,2000,186754,3650000
Toyota,Premio G Superior,2013,Automatic,Petrol,1500,81000,13000000
Nissan,AVENIR AD WAGON,1997,Manual,Diesel,1970,285000,1980000
Suzuki,Celerio,2015,Automatic,Petrol,990,114000,5500000
Kia,Sephia,1999,Manual,Petrol,1400,123000,1720000
Toyota,Aqua G Grade,2012,Automatic,Hybrid,1500,189000,7150000
Honda,Fit GP5 L,2014,Automatic,Hybrid,1500,119000,8600000
Chevrolet,Cruze GM,2003,Automatic,Petrol,1320,180000,3925000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,156111,250
Suzuki,Alto,2011,Manual,Petrol,800,123000,3190000
Toyota,Dx Wagon 72,1985,Manual,Petrol,1290,245262,790000
Suzuki,ALTO Lxi,2015,Manual,Petrol,800,105000,3725000
Kia,RIO,2005,Automatic,Petrol,1490,2675000,2695000
Hyundai,Eon Magna,2015,Manual,Petrol,814,111000,4150000
Honda,Fit,2014,Automatic,Hybrid,1490,123000,8650000
Nissan,N16 Ex Saloon,2000,Automatic,Petrol,1500,165000,3975000
Toyota,Corolla AE110,1996,Automatic,Petrol,1500,230000,3890000
Daihatsu,Mira ES,2016,Automatic,Petrol,660,78000,5450000
Suzuki,Wagon R Premium,2018,Automatic,Hybrid,660,47650,6990000
Nissan,Bluebird Sylphy,2000,Automatic,Petrol,1490,213000,4550000
Honda,FIT GP5,2014,Automatic,Hybrid,1500,990000,8475000
Mitsubishi,Lancer Tube Light,1978,Manual,Petrol,1400,250000,750000
Toyota,COROLLA CE106 ELEPHANT BACK,1997,Manual,Diesel,2000,280000,2395000
Toyota,Corolla DX Wagon KE74,1985,Manual,Petrol,1500,0,1125000
Nissan,March K12,2002,Automatic,Petrol,1300,182000,3650000
Suzuki,Wagon R Stingray,2018,Automatic,Petrol,650,73780,7750000
Suzuki,Swift RS,2017,Automatic,Hybrid,1300,155000,8850000
Toyota,VITZ,2005,Automatic,Petrol,1000,165,5200000
Suzuki,Alto,2015,Manual,Petrol,800,87000,3750000
Micro,Panda Cross,2015,Manual,Petrol,1342,96100,3690000
Toyota,Starlet,1997,Automatic,Petrol,1300,160000,4390000
Toyota,Axio WXB,2017,Automatic,Hybrid,1500,65414,13950000
Nissan,Sunny FB15,2000,Automatic,Petrol,1490,175000,4290000
Toyota,Vitz,2019,Automatic,Petrol,1000,72000,9350000
Suzuki,Baleno,2016,Automatic,Petrol,990,81000,8390000
Nissan,Wingroad,2006,Automatic,Petrol,1490,123600,5890000
Micro,BAIC X25,2018,Automatic,Petrol,1499,55000,5490000
Toyota,Vitz,2016,Automatic,Petrol,998,97000,7690000
Suzuki,Swift,2009,Automatic,Petrol,1240,123450,6200000
Toyota,Aqua S Grade,2017,Automatic,Petrol,1490,147000,9490000
Honda,Fit Gp5,2015,Automatic,Petrol,1500,164450,8990000
Daihatsu,Mira,2003,Automatic,Petrol,650,138000,3690000
Suzuki,SPACIA CUSTOM Z,2017,Automatic,Petrol,650,134000,7290000
Suzuki,SPACIA CUSTOM,2015,Automatic,Petrol,650,74500,6890000
Suzuki,SPACIA G LIMITED,2015,Automatic,Petrol,650,85000,6590000
Toyota,Prius,2008,Automatic,Hybrid,1500,164000,7250000
Suzuki,SPACIA G LIMITED,2016,Automatic,Petrol,650,89900,6590000
Suzuki,Estilo,2010,Manual,Petrol,1000,111000,3650000
Suzuki,Wagon R Stingray,2018,Automatic,Petrol,650,57000,7490000
Toyota,Vitz Edition 02,2018,Automatic,Petrol,1000,71000,8725000
Suzuki,Wagon R FX,2024,Automatic,Petrol,650,27368,8390000
Suzuki,Hustler,2015,Automatic,Petrol,650,60000,6390000
Suzuki,HUSTLER,2015,Automatic,Petrol,650,113700,6390000
Suzuki,Alto K10,2013,Manual,Petrol,1000,185000,3290000
Zotye,Z100,2020,Manual,Petrol,1000,30000,3350000
Honda,Fit GP5,2014,Automatic,Hybrid,1490,123000,8650000
Suzuki,Maruti,2007,Manual,Petrol,800,40000,1990000
Toyota,MARK 2,1993,Manual,Petrol,2500,101000,5265000
Suzuki,Alto Japan,2016,Automatic,Petrol,650,70000,5450000
Toyota,Axio EX Hybrid,2024,Automatic,Hybrid,1500,12000,13600000
Toyota,Alto Japan Safety,2024,Automatic,Petrol,660,28000,7575000
Toyota,Corolla 110,1999,Automatic,Petrol,1500,200000,4290000
Toyota,Verossa,2002,Automatic,Petrol,2000,176000,5850000
Toyota,Vitz,2016,Automatic,Petrol,990,82200,7825000
Suzuki,Wagon R,2017,Automatic,Petrol,660,140000,6250000
Suzuki,Wagon R Stingray,2018,Automatic,Petrol,660,77320,7200000
Chery,Qq,2006,Manual,Petrol,800,88,1425000
Toyota,Vitz KSP90,2008,Automatic,Petrol,1000,118500,5790000
Nissan,CB 12 Trad Sunny,1989,Manual,Petrol,1500,50000,1450000
Honda,Civic,1985,Manual,Petrol,1500,6,590000
Suzuki,Wagon R Fx,2017,Automatic,Petrol,660,126000,6475000
Toyota,Starlet,1985,Manual,Petrol,1300,185000,875000
Audi,A3 S-Line,2018,Automatic,Petrol,1000,55000,18500000
Toyota,Premio G Superior,2017,Automatic,Petrol,1500,120000,16450000
Suzuki,Maruti,2006,Manual,Petrol,800,28000,1960000
Suzuki,Alto,2008,Manual,Petrol,800,160000,2845000
Mercedes-Benz,CLA 180 AMG,2017,Automatic,Petrol,1600,75000,20900000
Perodua,Kelisa,2006,Manual,Petrol,1000,198000,2900000
Mitsubishi,Lancer Box,1983,Manual,Petrol,1400,88888,850000
Suzuki,Swift,2001,Automatic,Petrol,1300,153000,3990000
Nissan,Note Aura G Leather Edition Hybrid,2024,Automatic,Hybrid,1198,300,15500000
Toyota,Axio,2007,Automatic,Petrol,1500,203623,7775000
Suzuki,Wagon R Fx Safety,2018,Automatic,Petrol,660,68120,6425000
Mitsubishi,Lancer Box,1984,Manual,Petrol,1400,185200,895000
Toyota,Premio G Superior,2007,Automatic,Petrol,1500,154000,10590000
Toyota,IST G,2007,Automatic,Petrol,1500,151000,7000000
Suzuki,Wagon R,2017,Automatic,Petrol,650,81000,7250000
Toyota,Sprinter,1986,Manual,Petrol,1500,175000,1250000
Nissan,FB14,1999,Manual,Petrol,1400,230000,3050000
Nissan,March,2002,Automatic,Petrol,1300,148000,3750000
Toyota,Corolla,1990,Manual,Petrol,1800,366000,1600000
Honda,City,1999,Manual,Petrol,1500,25500,2765000
Toyota,Premio,2007,Automatic,Petrol,1500,182000,9600000
Proton,Wira,2003,Manual,Petrol,1500,52000,1675000
Honda,Civic SE,2018,Automatic,Petrol,1000,66500,13800000
Micro,PANDA CROSS,2015,Manual,Petrol,1300,39000,3625000
Perodua,Viva Elite,2011,Automatic,Petrol,1000,132000,4485000
Toyota,Aqua Urban,2015,Automatic,Petrol,1496,106500,9750000
Suzuki,Alto Sport,2012,Manual,Petrol,800,172000,3050000
Toyota,Allion NZT260,2010,Automatic,Petrol,1500,103000,9950000
Hyundai,Eon Magna,2015,Manual,Petrol,800,88120,3990000
Perodua,Viva Elite,2013,Automatic,Petrol,1000,108751,4685000
Toyota,Corolla 121,2001,Automatic,Petrol,1790,301367,6875000
Suzuki,Swift,2004,Automatic,Petrol,1300,150000,4275000
Toyota,Platz,2000,Automatic,Petrol,1000,150000,3700000
Mercedes-Benz,E240,1999,Automatic,Petrol,2500,17,6500000
Chevrolet,Cruze,2003,Automatic,Petrol,1300,100600,3900000
Toyota,Prius Limited Edition,2012,Automatic,Hybrid,1800,230,9995000
Kia,Spectra,2004,Manual,Petrol,1500,199500,2425000
Suzuki,Wagon R Stingray,2016,Automatic,Petrol,600,76000,5900000
Mitsubishi,Lancer Wagon,1978,Manual,Petrol,1400,214000,460000
Suzuki,Wagon R Stingray J Style,2014,Automatic,Hybrid,650,150000,5800000
Daihatsu,MIRA,2023,Automatic,Petrol,650,9000,7350000
Perodua,Bezza,2018,Automatic,Petrol,1000,80500,6850000
BMW,318i,2016,Automatic,Petrol,1500,60000,20500000
Toyota,Axio G Grade Safety,2016,Automatic,Hybrid,1500,137000,12250000
Suzuki,Maruti,2005,Manual,Petrol,800,160000,1725000
Micro,MX7,2012,Manual,Petrol,1498,151005,2475000
Perodua,VIVA ELITE,2011,Manual,Petrol,1009,93000,4285000
Suzuki,Alto,2015,Manual,Petrol,800,90000,3750000
Honda,Civi Ex Tech Pack,2018,Automatic,Hybrid,1000,88000,14400000
Mitsubishi,Lancer Cb8,1995,Manual,Diesel,2000,180000,2200000
Mercedes-Benz,W124,1998,Manual,Petrol,2200,165000,4125000
Toyota,Corolla Elephant Back,1998,Automatic,Petrol,1500,216000,3450000
Toyota,Axio Wxb,2017,Automatic,Hybrid,1500,137000,13700000
Perodua,Viva Elite,2011,Automatic,Petrol,1000,173000,4225000
Suzuki,Alto,2014,Manual,Petrol,800,68000,3210000
Toyota,Allion 260 G Plus,2016,Automatic,Petrol,1500,65800,15800000
Toyota,Prius 2nd Gen 20,2007,Automatic,Hybrid,1500,208000,6550000
Toyota,Axio WXB,2017,Automatic,Hybrid,1500,83500,13600000
Isuzu,JT600,1988,Manual,Diesel,1990,200000,985000
Morris,Minor,1957,Manual,Petrol,1000,180000,190000
Suzuki,Maruti,1995,Manual,Petrol,800,155,1160000
Toyota,Aqua G Grade,2014,Automatic,Petrol,1500,107000,8150000
Toyota,Vitz,2016,Automatic,Petrol,1000,96000,8000000
Toyota,Vitz,2007,Automatic,Petrol,1000,120000,5680000
Toyota,Carina,1998,Automatic,Petrol,1500,192400,4600000
Tata,Indica V2,2007,Manual,Petrol,1395,104000,1950000
Chery,QQ,2006,Automatic,Petrol,820,96744,1650000
Chery,Qq,2014,Manual,Petrol,800,89463,1950000
Nissan,Trad Sunny HB12,1986,Manual,Petrol,1500,246000,1600000
Suzuki,Alto,2016,Manual,Petrol,800,42000,3930000
Toyota,Vitz,2007,Automatic,Petrol,1000,70000,5800000
Mitsubishi,Galant,1973,Manual,Petrol,1400,180000,225000
Nissan,N17,2011,Manual,Petrol,1300,117100,5600000
Peugeot,104,1975,Manual,Petrol,1300,180000,125000
Toyota,Premio,2017,Automatic,Petrol,1490,96100,15900000
Tata,NANO TWIST XTA,2017,Automatic,Petrol,650,103000,2260000
Suzuki,Wagon R Vxi,2015,Manual,Petrol,1000,122000,5125000
Toyota,Axio,2015,Automatic,Petrol,1500,128100,10890000
Toyota,Belta,2008,Automatic,Petrol,1300,197000,6975000
Suzuki,Maruti,2004,Manual,Petrol,800,63000,1625000
Suzuki,SWIFT,2002,Automatic,Petrol,1500,233170,1000000
Nissan,K10,1989,Manual,Petrol,1000,1234,1000000
Micro,Panda,2012,Manual,Petrol,1300,125,2495000
Honda,Freed,2013,Automatic,Petrol,1500,124000,9200000
Suzuki,Hustler,2017,Automatic,Petrol,650,82000,6200000
Toyota,EE90,1991,Manual,Petrol,1290,888888,1500000
Toyota,Allion,2016,Automatic,Petrol,1490,105000,15800000
Mitsubishi,Lancer CV 11,1987,Manual,Petrol,1290,86746,1150000
Suzuki,ALTO,2007,Manual,Petrol,800,195500,2675000
Toyota,Carina,1998,Automatic,Diesel,1800,273000,4450000
Toyota,Axio,2015,Automatic,Hybrid,1500,62000,11900000
Nissan,FB13 25th Anniversary Model,1991,Manual,Petrol,1500,175219,2590000
Hyundai,Sonata H Matic,2004,Automatic,Petrol,2000,227000,2750000
Suzuki,Wagon R Stingray,2014,Automatic,Petrol,660,101000,5740000
Toyota,IST FL GRADE,2006,Automatic,Petrol,1300,142000,5590000
Toyota,Aqua G Limited,2013,Automatic,Hybrid,1500,125100,8150000
Suzuki,Alto Japan,2017,Automatic,Petrol,650,68000,5190000
Toyota,Aqua G Grade,2014,Automatic,Hybrid,1500,125000,8275000
Suzuki,Wagon R Fz,2018,Automatic,Hybrid,650,78033,7190000
Toyota,Prius 3rd Gen,2013,Automatic,Petrol,1800,194000,12000000
Nissan,FB14,1999,Manual,Petrol,1500,229000,3250000
Suzuki,Alto,2015,Manual,Petrol,800,68000,3875000
Honda,Civic Ex V-Tech,2018,Automatic,Petrol,1000,47000,14500000
Suzuki,Alto,2015,Manual,Petrol,800,85000,3360000
Toyota,Yaris,2023,Automatic,Petrol,990,6000,10790000
Honda,FIT GP5,2015,Automatic,Hybrid,1500,141000,8850000
Suzuki,Hustler Flair,2015,Automatic,Hybrid,660,142000,5690000
Toyota,Yaris X,2023,Automatic,Petrol,1000,31000,10750000
Honda,Fit GP1,2011,Automatic,Hybrid,1330,143898,6500000
Honda,FIT,2012,Automatic,Hybrid,1000,207000,6500000
Toyota,Wigo,2018,Automatic,Petrol,998,94859,7090000
Honda,Grace,2016,Automatic,Petrol,1500,122000,12500000
Bajaj,Qute,2018,Manual,Petrol,216,0,1300000
Toyota,Corolla 141,2008,Automatic,Petrol,1598,181262,6890000
Suzuki,WAGON R STINGRAY,2017,Automatic,Petrol,660,52000,7495000
Toyota,Axio,2007,Automatic,Petrol,1500,131000,7990000
Toyota,Allion,2013,Automatic,Petrol,1490,164360,11595000
Nissan,March K11 MIA,2001,Automatic,Petrol,1000,165000,3380000
Suzuki,Wagon R Fx Safety,2023,Automatic,Petrol,650,9000,8350000
Mazda,Wingroad Y11,2001,Automatic,Petrol,1500,200000,3050000
Mercedes-Benz,C200,2008,Automatic,Petrol,1800,165000,10350000
Ford,Fiesta,2015,Automatic,Petrol,1500,82000,6750000
Toyota,Soluna,2000,Manual,Petrol,1500,266000,2850000
Honda,FIT GP5,2013,Automatic,Petrol,1500,112000,8200000
Nissan,Leaf,2014,Automatic,Electric,70,73000,5290000
Toyota,Aqua G Grade,2012,Automatic,Hybrid,1500,108000,6975000
Toyota,Prius,2013,Automatic,Hybrid,1790,130000,11200000
Nissan,LEAF,2015,Automatic,Electric,1000,110000,5850000
Toyota,Axio WXB,2016,Automatic,Hybrid,1500,115285,12575000
Micro,Panda,2008,Manual,Petrol,800,108000,2990000
Suzuki,Wagon R Custom Z,2024,Automatic,Hybrid,660,1600,9600000
Nissan,Pulsar,1999,Manual,Petrol,1500,123849,2250000
Toyota,Aqua Uburn,2015,Automatic,Hybrid,1500,129000,8995000
Honda,Grace EX,2016,Automatic,Hybrid,1500,113000,11100000
Suzuki,Wagon R Fx Safety,2023,Automatic,Petrol,650,2000,8450000
Honda,Civic,1991,Manual,Petrol,1340,1111111,1950000
Ford,Bg 3P,1991,Manual,Petrol,1300,224,1550000
Honda,Civic EK3,2000,Manual,Petrol,1500,175000,4090000
Toyota,Corolla CE90,1993,Manual,Diesel,1830,85000,1675000
Toyota,Camry,2002,Automatic,Petrol,2400,169000,5450000
Nissan,N16,2004,Manual,Petrol,1300,280000,4050000
Nissan,March AK12,2002,Automatic,Petrol,1000,165000,3690000
Toyota,YARIS,2014,Automatic,Petrol,1298,129000,9785000
Mitsubishi,C12 Wagon,1985,Manual,Petrol,1500,231657,965000
Mitsubishi,Lancer Tube Light,1978,Manual,Petrol,1600,12345,485000
Toyota,Yaris,2007,Automatic,Petrol,1300,193000,6350000
Chevrolet,Spark,2007,Manual,Petrol,1000,165235,2375000
Perodua,Bezza,2019,Automatic,Petrol,1000,138000,6950000
Nissan,Sunny B211,1980,Manual,Petrol,1400,180000,400000
Bajaj,Qute,2019,Manual,Petrol,216,75000,1025000
Nissan,Bluebird Sylphy FG10,2004,Automatic,Petrol,1500,171000,4950000
Suzuki,Maruti 800 EFI,2000,Manual,Petrol,800,71000,1375000
Mercedes-Benz,C230 Sport,2006,Automatic,Petrol,2500,203250,8075000
Toyota,Aqua,2012,Automatic,Hybrid,1500,148000,7950000
Perodua,Kenari,2009,Automatic,Petrol,1000,89635,3750000
Toyota,Axio WXB,2016,Automatic,Hybrid,1500,94000,13000000
Toyota,Vitz,2015,Automatic,Petrol,1000,88000,7600000
Nissan,Cefiro A33,2003,Automatic,Petrol,2000,142000,3300000
Nissan,March K11,2005,Automatic,Petrol,1000,180000,3300000
Audi,A4 S Line,2016,Automatic,Petrol,1400,83000,19650000
Kia,Rio,2007,Automatic,Petrol,1500,99000,2850000
Morris,Morris,1957,Manual,Petrol,1000,160000,225000
Suzuki,Maruti 800,2006,Manual,Petrol,800,67000,1985000
Suzuki,Swift,2004,Automatic,Petrol,1300,151000,4395000
Nissan,N16 Super Saloon,2000,Automatic,Petrol,1597,179720,3875000
Suzuki,Hustler TOUGH WILD,2024,Automatic,Hybrid,650,900,9775000
Toyota,DX Wagon KE,1990,Manual,Petrol,1500,23000,1160000
Perodua,Viva Elite,2011,Manual,Petrol,850,92000,4000000
Suzuki,Swift,2006,Automatic,Petrol,1300,1580000,4440000
Nissan,WB11 California Wagon,1985,Manual,Petrol,1300,200000,550000
Suzuki,Wagon R,2014,Automatic,Petrol,660,143000,5830000
Toyota,Axio,2016,Automatic,Petrol,1500,135000,12000000
Toyota,Vitz,2008,Automatic,Petrol,1000,105000,6000000
Toyota,Vista Cv50,1999,Automatic,Petrol,1798,1,3850000
Honda,N Wgn Custom Turbo,2017,Automatic,Petrol,650,50000,6885000
Mercedes-Benz,C200 Compressor 7 Speed Elegance,2001,Manual,Petrol,1900,105000,6975000
Suzuki,Swift,2004,Automatic,Petrol,1300,144500,4400000
Suzuki,Ignis,2000,Manual,Petrol,1000,190000,3575000
Mercedes-Benz,#NAME?,2003,Automatic,Petrol,1800,196890,8590000
